"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"20/02/2022";"0300";"20,3";"20,4";"20,3";"86,0";"86,0";"84,0";"17,9";"17,9";"17,7";"916,5";"916,8";"916,5";"1,3";"56,0";"4,1";"";"0,0"
"20/02/2022";"0400";"20,1";"20,3";"20,1";"87,0";"88,0";"86,0";"17,9";"18,1";"17,9";"916,5";"916,5";"916,4";"1,8";"45,0";"4,1";"";"0,0"
"20/02/2022";"0500";"20,0";"20,1";"19,9";"87,0";"88,0";"87,0";"17,8";"17,9";"17,7";"916,0";"916,4";"915,9";"0,8";"351,0";"3,8";"";"0,0"
"20/02/2022";"0600";"19,6";"20,0";"19,6";"88,0";"88,0";"87,0";"17,6";"17,8";"17,6";"915,5";"916,0";"915,5";"1,0";"344,0";"3,7";"";"0,0"
"20/02/2022";"0700";"19,6";"19,6";"19,3";"89,0";"90,0";"88,0";"17,7";"17,7";"17,5";"915,5";"915,5";"915,3";"1,2";"19,0";"3,2";"";"0,0"
"20/02/2022";"0800";"19,6";"19,7";"19,5";"89,0";"89,0";"89,0";"17,7";"17,7";"17,6";"915,5";"915,6";"915,4";"1,5";"25,0";"3,3";"";"0,0"
"20/02/2022";"0900";"19,4";"19,6";"19,3";"89,0";"89,0";"88,0";"17,5";"17,6";"17,4";"915,7";"915,7";"915,4";"0,8";"7,0";"3,4";"";"0,0"
"20/02/2022";"1000";"19,6";"19,6";"19,4";"88,0";"89,0";"88,0";"17,6";"17,6";"17,4";"916,5";"916,5";"915,7";"1,1";"34,0";"2,8";"29,30";"0,0"
"20/02/2022";"1100";"20,5";"20,5";"19,6";"84,0";"88,0";"83,0";"17,7";"17,8";"17,5";"917,2";"917,2";"916,5";"1,8";"358,0";"5,1";"447,10";"0,0"
"20/02/2022";"1200";"21,4";"21,7";"20,3";"79,0";"84,0";"78,0";"17,7";"18,1";"17,3";"917,7";"917,7";"917,2";"2,6";"8,0";"6,1";"1380,20";"0,0"
"20/02/2022";"1300";"22,2";"22,4";"21,3";"77,0";"80,0";"75,0";"18,0";"18,3";"17,3";"918,2";"918,2";"917,7";"1,7";"19,0";"6,1";"1327,10";"0,0"
"20/02/2022";"1400";"23,8";"25,0";"22,1";"65,0";"78,0";"63,0";"16,9";"19,5";"16,9";"918,0";"918,2";"918,0";"1,8";"303,0";"5,4";"3047,40";"0,0"
"20/02/2022";"1500";"24,6";"24,8";"23,5";"64,0";"69,0";"61,0";"17,4";"17,9";"16,5";"917,7";"918,0";"917,7";"1,4";"313,0";"4,4";"1488,00";"0,0"
"20/02/2022";"1600";"24,2";"25,4";"24,0";"69,0";"70,0";"60,0";"18,0";"19,0";"16,1";"917,3";"917,8";"917,2";"2,8";"22,0";"6,7";"2644,70";"0,0"
"20/02/2022";"1700";"24,7";"25,1";"24,1";"65,0";"68,0";"61,0";"17,6";"18,0";"16,9";"916,6";"917,3";"916,6";"2,4";"352,0";"6,7";"2159,00";"0,0"
"20/02/2022";"1800";"24,7";"25,8";"24,0";"61,0";"68,0";"58,0";"16,5";"18,0";"16,3";"915,9";"916,6";"915,9";"2,1";"340,0";"6,3";"2126,60";"0,0"
"20/02/2022";"1900";"23,8";"25,7";"23,8";"72,0";"72,0";"59,0";"18,4";"18,5";"16,5";"915,5";"915,9";"915,4";"2,8";"3,0";"6,7";"1327,80";"0,0"
"20/02/2022";"2000";"22,8";"23,8";"21,8";"76,0";"85,0";"72,0";"18,3";"19,5";"17,8";"915,5";"915,6";"915,4";"1,8";"356,0";"7,0";"1018,30";"1,4"
"20/02/2022";"2100";"23,1";"23,7";"22,8";"73,0";"76,0";"69,0";"18,0";"18,6";"17,5";"915,5";"915,5";"915,4";"1,2";"4,0";"4,5";"634,80";"0,0"
"20/02/2022";"2200";"22,3";"23,2";"22,3";"75,0";"76,0";"71,0";"17,6";"18,3";"17,5";"915,9";"915,9";"915,5";"0,8";"356,0";"2,8";"81,40";"0,0"
"20/02/2022";"2300";"22,1";"22,4";"21,8";"78,0";"79,0";"75,0";"18,2";"18,2";"17,6";"916,5";"916,5";"915,9";"0,9";"71,0";"2,2";"";"0,0"
"21/02/2022";"0000";"22,2";"22,2";"21,8";"77,0";"80,0";"77,0";"18,0";"18,3";"17,9";"917,2";"917,2";"916,4";"1,3";"15,0";"3,0";"";"0,0"
"21/02/2022";"0100";"21,3";"22,2";"21,2";"85,0";"85,0";"77,0";"18,7";"18,8";"17,9";"917,9";"917,9";"917,2";"1,5";"18,0";"3,5";"";"0,0"
"21/02/2022";"0200";"21,0";"21,3";"21,0";"86,0";"86,0";"85,0";"18,6";"18,7";"18,5";"917,9";"918,2";"917,9";"1,3";"41,0";"4,5";"";"0,0"
"21/02/2022";"0300";"20,7";"21,1";"20,7";"87,0";"87,0";"86,0";"18,5";"18,6";"18,5";"917,6";"918,1";"917,6";"1,3";"71,0";"4,6";"";"0,0"
"21/02/2022";"0400";"20,5";"20,7";"20,5";"89,0";"89,0";"87,0";"18,6";"18,7";"18,5";"917,7";"917,8";"917,6";"1,3";"356,0";"3,1";"";"0,0"
"21/02/2022";"0500";"20,4";"20,5";"20,4";"89,0";"89,0";"89,0";"18,5";"18,6";"18,5";"917,3";"917,7";"917,3";"0,8";"34,0";"3,1";"";"0,0"
"21/02/2022";"0600";"20,4";"20,6";"20,4";"86,0";"89,0";"85,0";"18,1";"18,5";"18,0";"917,1";"917,3";"917,0";"0,9";"61,0";"4,2";"";"0,0"
"21/02/2022";"0700";"20,1";"20,4";"20,1";"86,0";"87,0";"86,0";"17,8";"18,1";"17,8";"917,3";"917,3";"916,9";"0,4";"41,0";"4,3";"";"0,0"
"21/02/2022";"0800";"20,4";"20,4";"20,1";"85,0";"86,0";"84,0";"17,7";"17,8";"17,7";"917,5";"917,5";"917,2";"1,4";"21,0";"3,2";"";"0,0"
"21/02/2022";"0900";"20,2";"20,4";"20,2";"86,0";"86,0";"85,0";"17,8";"17,8";"17,7";"917,9";"917,9";"917,5";"1,0";"42,0";"3,8";"";"0,0"
"21/02/2022";"1000";"20,6";"20,6";"20,2";"86,0";"87,0";"86,0";"18,2";"18,3";"17,8";"918,3";"918,3";"917,9";"1,0";"49,0";"3,5";"117,70";"0,0"
"21/02/2022";"1100";"21,1";"21,1";"20,6";"85,0";"87,0";"85,0";"18,5";"18,5";"18,1";"918,8";"918,8";"918,3";"1,5";"68,0";"3,5";"283,00";"0,0"
"21/02/2022";"1200";"22,7";"22,7";"21,1";"77,0";"86,0";"76,0";"18,4";"19,0";"18,0";"919,2";"919,2";"918,8";"2,0";"23,0";"4,7";"1069,80";"0,0"
"21/02/2022";"1300";"23,0";"23,0";"22,2";"75,0";"78,0";"73,0";"18,3";"18,5";"17,8";"919,8";"919,8";"919,2";"1,6";"18,0";"5,6";"1030,80";"0,0"
"21/02/2022";"1400";"23,8";"24,3";"22,9";"68,0";"75,0";"67,0";"17,5";"18,7";"17,3";"920,0";"920,0";"919,7";"1,8";"359,0";"4,7";"1841,70";"0,0"
"21/02/2022";"1500";"25,2";"25,2";"23,7";"61,0";"70,0";"60,0";"17,1";"18,3";"16,9";"919,7";"920,0";"919,7";"2,3";"17,0";"5,2";"2495,40";"0,0"
"21/02/2022";"1600";"26,1";"26,4";"25,0";"61,0";"64,0";"58,0";"18,1";"18,5";"17,1";"918,8";"919,7";"918,8";"2,3";"19,0";"5,6";"2941,70";"0,0"
"21/02/2022";"1700";"27,5";"27,9";"26,1";"51,0";"63,0";"50,0";"16,4";"18,6";"16,0";"917,7";"918,8";"917,6";"2,6";"269,0";"6,2";"3431,90";"0,0"
"21/02/2022";"1800";"27,1";"28,4";"26,6";"53,0";"55,0";"48,0";"16,7";"17,6";"15,8";"917,2";"917,7";"917,2";"2,2";"258,0";"5,9";"2537,10";"0,0"
"21/02/2022";"1900";"27,1";"28,6";"27,0";"50,0";"54,0";"44,0";"15,7";"17,1";"15,3";"916,6";"917,2";"916,6";"1,4";"264,0";"5,3";"1150,20";"0,0"
"21/02/2022";"2000";"26,1";"27,3";"25,9";"61,0";"62,0";"50,0";"18,0";"18,2";"15,8";"916,4";"916,6";"916,4";"2,5";"118,0";"5,8";"1293,00";"0,0"
"21/02/2022";"2100";"25,9";"26,2";"25,4";"62,0";"63,0";"60,0";"18,0";"18,1";"17,6";"916,4";"916,4";"916,1";"1,4";"77,0";"5,8";"531,80";"0,0"
"21/02/2022";"2200";"25,6";"26,0";"25,6";"61,0";"62,0";"59,0";"17,4";"17,9";"17,2";"916,8";"916,8";"916,4";"1,0";"30,0";"2,8";"131,50";"0,0"
"21/02/2022";"2300";"24,2";"25,6";"24,2";"68,0";"68,0";"60,0";"17,9";"18,0";"17,2";"917,3";"917,3";"916,8";"1,7";"103,0";"5,5";"";"0,0"
"22/02/2022";"0000";"23,5";"24,2";"23,5";"73,0";"73,0";"67,0";"18,4";"18,4";"17,7";"918,2";"918,2";"917,3";"1,1";"74,0";"5,0";"";"0,0"
"22/02/2022";"0100";"23,1";"23,6";"23,1";"75,0";"75,0";"70,0";"18,3";"18,4";"17,9";"918,7";"918,8";"918,2";"2,6";"86,0";"4,8";"";"0,0"
"22/02/2022";"0200";"22,8";"23,1";"22,8";"76,0";"77,0";"75,0";"18,4";"18,6";"18,3";"918,9";"918,9";"918,7";"1,8";"79,0";"4,6";"";"0,0"
"22/02/2022";"0300";"22,6";"22,8";"22,6";"76,0";"77,0";"76,0";"18,3";"18,6";"18,3";"918,5";"919,0";"918,5";"0,8";"46,0";"3,8";"";"0,0"
"22/02/2022";"0400";"22,1";"22,7";"22,1";"80,0";"80,0";"76,0";"18,4";"18,4";"18,2";"918,4";"918,8";"918,4";"1,1";"54,0";"3,3";"";"0,0"
"22/02/2022";"0500";"21,7";"22,1";"21,6";"82,0";"82,0";"80,0";"18,4";"18,4";"18,3";"917,8";"918,4";"917,8";"1,4";"91,0";"3,6";"";"0,0"
"22/02/2022";"0600";"21,6";"21,7";"21,5";"81,0";"82,0";"81,0";"18,2";"18,4";"18,2";"917,5";"917,8";"917,5";"0,9";"24,0";"3,5";"";"0,0"
"22/02/2022";"0700";"21,5";"21,7";"21,5";"80,0";"81,0";"80,0";"17,9";"18,2";"17,9";"917,4";"917,5";"917,4";"1,8";"74,0";"3,5";"";"0,0"
"22/02/2022";"0800";"21,1";"21,5";"21,1";"81,0";"81,0";"80,0";"17,7";"17,9";"17,7";"917,4";"917,4";"917,3";"1,7";"72,0";"3,7";"";"0,0"
"22/02/2022";"0900";"20,8";"21,1";"20,8";"84,0";"84,0";"81,0";"17,9";"17,9";"17,7";"917,8";"917,8";"917,4";"0,8";"21,0";"3,7";"";"0,0"
"22/02/2022";"1000";"21,2";"21,2";"20,8";"80,0";"84,0";"80,0";"17,7";"18,0";"17,7";"918,3";"918,3";"917,8";"1,5";"73,0";"3,4";"52,90";"0,0"
"22/02/2022";"1100";"22,6";"22,6";"21,2";"75,0";"80,0";"75,0";"18,0";"18,1";"17,6";"919,1";"919,1";"918,3";"0,8";"8,0";"3,1";"420,70";"0,0"
"22/02/2022";"1200";"25,2";"25,3";"22,6";"65,0";"75,0";"65,0";"18,2";"18,8";"17,7";"919,3";"919,4";"919,1";"0,8";"19,0";"2,8";"1381,40";"0,0"
"22/02/2022";"1300";"25,9";"26,2";"25,0";"64,0";"67,0";"58,0";"18,5";"18,9";"17,0";"919,2";"919,3";"919,2";"2,3";"83,0";"5,1";"2232,80";"0,0"
"22/02/2022";"1400";"27,7";"27,7";"25,7";"53,0";"64,0";"53,0";"17,3";"19,0";"16,9";"918,7";"919,2";"918,7";"1,5";"105,0";"4,5";"2408,40";"0,0"
"22/02/2022";"1500";"27,3";"27,9";"26,7";"53,0";"59,0";"53,0";"17,0";"18,5";"17,0";"918,4";"918,7";"918,3";"1,5";"287,0";"4,1";"2367,60";"0,0"
"22/02/2022";"1600";"28,4";"28,6";"27,1";"53,0";"59,0";"52,0";"17,9";"18,9";"16,9";"917,6";"918,4";"917,6";"2,3";"346,0";"5,8";"2236,30";"0,0"
"22/02/2022";"1700";"28,3";"29,4";"28,0";"51,0";"55,0";"48,0";"17,2";"18,5";"16,9";"916,5";"917,6";"916,5";"2,0";"14,0";"4,9";"2727,40";"0,0"
"22/02/2022";"1800";"24,7";"28,3";"21,7";"80,0";"90,0";"50,0";"21,1";"21,3";"16,5";"915,8";"917,1";"915,8";"0,9";"34,0";"8,1";"571,20";"10,2"
"22/02/2022";"1900";"23,4";"25,4";"23,4";"70,0";"84,0";"69,0";"17,7";"21,3";"17,7";"915,6";"916,0";"915,3";"3,9";"128,0";"9,4";"518,60";"0,0"
"22/02/2022";"2000";"24,9";"24,9";"22,7";"57,0";"71,0";"56,0";"15,7";"17,6";"15,2";"914,9";"915,6";"914,8";"0,9";"74,0";"9,4";"421,70";"0,0"
"22/02/2022";"2100";"23,6";"25,0";"23,6";"64,0";"64,0";"53,0";"16,4";"16,4";"14,5";"915,4";"915,5";"914,9";"3,0";"98,0";"7,2";"353,00";"0,0"
"22/02/2022";"2200";"22,9";"23,6";"22,8";"64,0";"73,0";"63,0";"15,9";"17,7";"15,9";"915,5";"915,7";"915,4";"2,1";"109,0";"8,8";"68,70";"0,0"
"22/02/2022";"2300";"22,2";"23,0";"22,0";"69,0";"70,0";"64,0";"16,2";"16,3";"15,6";"916,0";"916,0";"915,4";"1,8";"63,0";"5,7";"";"0,0"
"23/02/2022";"0000";"22,0";"22,2";"21,9";"76,0";"76,0";"69,0";"17,6";"17,6";"16,3";"916,7";"916,7";"916,0";"1,2";"78,0";"5,0";"";"0,0"
"23/02/2022";"0100";"22,0";"22,2";"21,9";"76,0";"77,0";"75,0";"17,6";"17,7";"17,5";"917,4";"917,4";"916,7";"1,5";"60,0";"4,0";"";"0,0"
"23/02/2022";"0200";"22,0";"22,0";"21,7";"77,0";"78,0";"76,0";"17,8";"18,0";"17,6";"917,3";"917,5";"917,3";"2,2";"76,0";"3,5";"";"0,0"
"23/02/2022";"0300";"21,8";"22,0";"21,8";"79,0";"79,0";"77,0";"18,0";"18,0";"17,8";"916,9";"917,3";"916,9";"1,4";"75,0";"3,9";"";"0,0"
"23/02/2022";"0400";"21,6";"21,8";"21,6";"79,0";"80,0";"78,0";"17,8";"18,1";"17,8";"916,6";"917,0";"916,6";"1,0";"82,0";"3,7";"";"0,0"
"23/02/2022";"0500";"21,3";"21,6";"21,0";"80,0";"82,0";"79,0";"17,8";"17,9";"17,7";"915,8";"916,6";"915,8";"0,8";"59,0";"2,2";"";"0,0"
"23/02/2022";"0600";"20,7";"21,3";"20,7";"82,0";"82,0";"80,0";"17,4";"17,9";"17,4";"915,4";"915,8";"915,4";"1,8";"87,0";"3,8";"";"0,0"
"23/02/2022";"0700";"19,9";"20,7";"19,9";"85,0";"85,0";"82,0";"17,3";"17,4";"17,2";"915,4";"915,4";"915,1";"0,1";"68,0";"3,5";"";"0,0"
"23/02/2022";"0800";"19,9";"20,1";"19,6";"86,0";"87,0";"85,0";"17,4";"17,6";"17,3";"915,5";"915,5";"915,3";"0,3";"81,0";"1,6";"";"0,0"
"23/02/2022";"0900";"20,5";"20,7";"19,9";"80,0";"86,0";"80,0";"17,0";"17,5";"17,0";"915,7";"915,9";"915,5";"0,7";"83,0";"2,2";"";"0,0"
"23/02/2022";"1000";"20,9";"20,9";"20,0";"79,0";"84,0";"79,0";"17,2";"17,4";"17,0";"916,1";"916,1";"915,7";"1,0";"60,0";"3,3";"57,60";"0,0"
"23/02/2022";"1100";"23,5";"23,6";"20,9";"67,0";"80,0";"66,0";"17,1";"17,8";"16,8";"917,1";"917,1";"916,1";"1,1";"73,0";"3,4";"724,70";"0,0"
"23/02/2022";"1200";"25,5";"25,5";"23,3";"59,0";"68,0";"59,0";"16,9";"17,5";"16,4";"917,5";"917,5";"917,1";"2,3";"79,0";"4,3";"1628,30";"0,0"
"23/02/2022";"1300";"27,6";"27,6";"25,2";"58,0";"61,0";"56,0";"18,5";"18,5";"16,4";"918,0";"918,0";"917,5";"1,1";"65,0";"4,7";"2466,10";"0,0"
"23/02/2022";"1400";"27,1";"28,3";"26,4";"54,0";"58,0";"51,0";"17,1";"18,3";"16,5";"917,8";"918,0";"917,8";"1,9";"357,0";"5,4";"2727,80";"0,0"
"23/02/2022";"1500";"27,8";"28,0";"26,8";"52,0";"56,0";"50,0";"17,2";"17,7";"16,2";"917,2";"917,8";"917,2";"2,3";"29,0";"5,3";"1600,80";"0,0"
"23/02/2022";"1600";"28,5";"29,6";"27,6";"45,0";"54,0";"43,0";"15,3";"18,0";"14,6";"916,1";"917,2";"916,1";"2,2";"48,0";"5,7";"3298,90";"0,0"
"23/02/2022";"1700";"28,2";"29,8";"28,2";"42,0";"46,0";"39,0";"14,2";"16,1";"14,1";"915,3";"916,1";"915,3";"2,8";"72,0";"6,3";"1896,80";"0,0"
"23/02/2022";"1800";"28,5";"28,6";"27,7";"47,0";"51,0";"43,0";"16,1";"16,9";"14,4";"914,7";"915,3";"914,7";"1,0";"18,0";"5,2";"1110,20";"0,0"
"23/02/2022";"1900";"28,5";"29,0";"27,8";"47,0";"52,0";"46,0";"16,1";"16,9";"15,8";"914,0";"914,7";"914,0";"0,7";"261,0";"4,1";"1325,30";"0,0"
"23/02/2022";"2000";"29,6";"29,6";"28,2";"44,0";"48,0";"43,0";"16,1";"17,2";"15,5";"913,8";"914,0";"913,7";"1,0";"161,0";"3,0";"1487,80";"0,0"
"23/02/2022";"2100";"28,0";"29,7";"28,0";"53,0";"53,0";"42,0";"17,4";"17,4";"15,2";"913,3";"913,8";"913,2";"2,0";"68,0";"4,6";"886,00";"0,0"
"23/02/2022";"2200";"26,0";"28,0";"26,0";"65,0";"65,0";"53,0";"18,9";"18,9";"17,5";"914,4";"914,4";"913,3";"1,6";"94,0";"5,2";"106,00";"0,0"
"23/02/2022";"2300";"25,0";"26,0";"24,9";"66,0";"67,0";"63,0";"18,1";"18,8";"18,1";"914,7";"914,7";"914,4";"1,9";"79,0";"5,3";"";"0,0"
"24/02/2022";"0000";"24,2";"25,3";"24,2";"68,0";"68,0";"62,0";"17,9";"18,1";"17,5";"915,8";"915,8";"914,7";"1,4";"64,0";"4,4";"";"0,0"
"24/02/2022";"0100";"24,1";"24,3";"24,1";"69,0";"69,0";"68,0";"18,1";"18,1";"17,9";"916,4";"916,4";"915,8";"1,7";"66,0";"3,5";"";"0,0"
"24/02/2022";"0200";"23,7";"24,2";"23,5";"71,0";"72,0";"69,0";"18,1";"18,2";"18,1";"916,6";"916,8";"916,5";"1,8";"75,0";"3,6";"";"0,0"
"24/02/2022";"0300";"24,1";"24,2";"23,7";"67,0";"71,0";"67,0";"17,6";"18,1";"17,5";"916,0";"916,6";"916,0";"1,1";"69,0";"3,8";"";"0,0"
"24/02/2022";"0400";"23,9";"24,1";"23,7";"67,0";"69,0";"67,0";"17,5";"17,8";"17,4";"915,7";"916,0";"915,6";"0,7";"82,0";"2,5";"";"0,0"
"24/02/2022";"0500";"22,9";"23,9";"22,8";"72,0";"73,0";"67,0";"17,5";"17,7";"17,4";"915,3";"915,7";"915,2";"0,3";"83,0";"2,0";"";"0,0"
"24/02/2022";"0600";"22,8";"22,9";"22,5";"71,0";"74,0";"71,0";"17,3";"17,7";"17,3";"914,7";"915,3";"914,7";"1,7";"65,0";"3,0";"";"0,0"
"24/02/2022";"0700";"22,1";"22,8";"22,1";"75,0";"75,0";"71,0";"17,4";"17,4";"17,3";"914,5";"914,7";"914,5";"0,3";"39,0";"3,0";"";"0,0"
"24/02/2022";"0800";"22,0";"22,1";"21,7";"77,0";"78,0";"75,0";"17,8";"17,8";"17,4";"915,2";"915,2";"914,5";"0,0";"85,0";"1,5";"";"0,0"
"24/02/2022";"0900";"21,8";"22,1";"21,8";"79,0";"79,0";"75,0";"17,9";"17,9";"17,4";"915,8";"915,8";"915,2";"0,1";"358,0";"1,4";"";"0,0"
"24/02/2022";"1000";"22,5";"22,6";"21,8";"73,0";"79,0";"73,0";"17,5";"17,9";"17,5";"917,0";"917,0";"915,8";"1,3";"294,0";"3,5";"94,60";"0,0"
"24/02/2022";"1100";"23,5";"23,5";"22,4";"71,0";"75,0";"71,0";"17,9";"18,2";"17,5";"917,8";"917,8";"917,0";"0,7";"273,0";"3,5";"625,40";"0,0"
"24/02/2022";"1200";"25,2";"25,6";"23,5";"62,0";"71,0";"61,0";"17,4";"18,4";"17,2";"918,3";"918,3";"917,8";"0,9";"123,0";"2,9";"1640,70";"0,0"
"24/02/2022";"1300";"27,2";"27,5";"25,1";"53,0";"64,0";"52,0";"16,7";"18,5";"16,4";"918,5";"918,5";"918,3";"2,1";"27,0";"5,1";"2456,70";"0,0"
"24/02/2022";"1400";"28,2";"28,6";"26,8";"50,0";"54,0";"47,0";"16,8";"17,5";"16,1";"918,4";"918,5";"918,3";"2,4";"341,0";"5,8";"2909,50";"0,0"
"24/02/2022";"1500";"30,0";"30,0";"27,5";"47,0";"55,0";"43,0";"17,4";"18,3";"15,4";"918,1";"918,4";"918,1";"1,9";"21,0";"5,0";"2985,40";"0,0"
"24/02/2022";"1600";"29,5";"30,2";"28,6";"44,0";"47,0";"41,0";"15,9";"17,2";"15,4";"917,3";"918,1";"917,3";"1,6";"354,0";"6,3";"2761,00";"0,0"
"24/02/2022";"1700";"31,1";"31,6";"29,5";"36,0";"46,0";"34,0";"14,3";"16,9";"13,2";"916,4";"917,3";"916,4";"1,4";"29,0";"5,1";"2915,60";"0,0"
"24/02/2022";"1800";"31,4";"32,1";"30,3";"38,0";"41,0";"34,0";"15,4";"16,6";"13,8";"915,8";"916,4";"915,8";"0,9";"10,0";"5,0";"2303,50";"0,0"
"24/02/2022";"1900";"30,4";"31,9";"30,1";"41,0";"42,0";"35,0";"15,7";"15,9";"14,3";"915,2";"915,8";"915,2";"0,8";"7,0";"5,1";"1316,70";"0,0"
"24/02/2022";"2000";"30,0";"30,6";"30,0";"39,0";"43,0";"39,0";"14,6";"16,1";"14,6";"914,9";"915,2";"914,9";"0,9";"285,0";"3,9";"447,60";"0,0"
"24/02/2022";"2100";"28,6";"30,2";"28,6";"48,0";"48,0";"39,0";"16,4";"16,8";"14,4";"915,3";"915,4";"914,9";"0,5";"151,0";"2,8";"156,90";"0,0"
"24/02/2022";"2200";"26,9";"28,6";"26,9";"55,0";"55,0";"47,0";"17,0";"17,1";"16,1";"915,9";"916,0";"915,3";"0,7";"223,0";"3,7";"22,60";"0,0"
"24/02/2022";"2300";"24,9";"27,1";"24,9";"62,0";"62,0";"54,0";"17,1";"17,6";"16,8";"917,4";"917,4";"915,9";"1,3";"182,0";"4,8";"";"0,0"
"25/02/2022";"0000";"23,8";"24,9";"23,8";"66,0";"66,0";"62,0";"17,0";"17,3";"16,8";"918,3";"918,3";"917,3";"0,3";"185,0";"4,0";"";"0,0"
"25/02/2022";"0100";"24,7";"24,7";"23,8";"64,0";"67,0";"63,0";"17,4";"17,4";"17,0";"918,3";"918,5";"918,3";"0,1";"166,0";"1,2";"";"0,0"
"25/02/2022";"0200";"22,4";"24,7";"22,1";"84,0";"84,0";"64,0";"19,6";"19,6";"17,3";"918,5";"918,8";"918,3";"0,6";"179,0";"4,1";"";"0,6"
"25/02/2022";"0300";"22,6";"23,4";"22,1";"77,0";"86,0";"72,0";"18,5";"20,0";"18,1";"918,3";"918,5";"918,3";"0,8";"114,0";"3,2";"";"0,0"
"25/02/2022";"0400";"23,1";"23,3";"22,6";"74,0";"79,0";"71,0";"18,3";"18,8";"17,8";"918,0";"918,3";"917,9";"1,1";"113,0";"2,7";"";"0,0"
"25/02/2022";"0500";"23,3";"23,4";"23,0";"70,0";"74,0";"70,0";"17,7";"18,2";"17,6";"917,0";"918,0";"916,6";"1,4";"103,0";"7,0";"";"0,0"
"25/02/2022";"0600";"23,2";"23,4";"22,9";"72,0";"73,0";"70,0";"17,8";"18,0";"17,5";"916,5";"917,1";"916,5";"1,4";"154,0";"4,1";"";"0,0"
"25/02/2022";"0700";"22,7";"23,4";"22,7";"74,0";"74,0";"70,0";"17,7";"17,9";"17,4";"916,6";"916,6";"916,3";"0,7";"2,0";"5,2";"";"0,0"
"25/02/2022";"0800";"21,9";"22,7";"21,8";"79,0";"79,0";"74,0";"18,1";"18,1";"17,7";"916,7";"916,8";"916,4";"1,9";"105,0";"5,0";"";"0,0"
"25/02/2022";"0900";"21,8";"22,3";"21,6";"78,0";"79,0";"76,0";"17,7";"18,1";"17,4";"917,0";"917,0";"916,7";"0,2";"339,0";"3,6";"";"0,0"
"25/02/2022";"1000";"22,0";"22,0";"21,4";"75,0";"79,0";"75,0";"17,4";"17,8";"17,3";"917,7";"917,7";"917,0";"0,6";"49,0";"2,7";"57,60";"0,0"
"25/02/2022";"1100";"24,7";"24,7";"22,0";"64,0";"75,0";"64,0";"17,3";"17,7";"17,3";"918,9";"918,9";"917,7";"1,6";"100,0";"3,9";"741,00";"0,0"
"25/02/2022";"1200";"25,9";"26,3";"24,7";"61,0";"63,0";"58,0";"17,7";"17,7";"16,7";"919,6";"919,6";"918,9";"2,6";"77,0";"4,8";"1623,60";"0,0"
"25/02/2022";"1300";"28,3";"28,3";"25,9";"54,0";"62,0";"53,0";"18,1";"18,2";"16,9";"919,6";"919,8";"919,6";"1,5";"38,0";"5,7";"2443,70";"0,0"
"25/02/2022";"1400";"28,8";"29,3";"27,9";"51,0";"56,0";"51,0";"17,7";"18,7";"17,4";"919,4";"919,6";"919,4";"2,3";"340,0";"6,1";"3073,30";"0,0"
"25/02/2022";"1500";"29,8";"30,2";"28,6";"46,0";"54,0";"45,0";"16,9";"19,2";"16,9";"919,2";"919,5";"919,2";"2,2";"21,0";"6,8";"3283,50";"0,0"
"25/02/2022";"1600";"30,9";"30,9";"29,2";"42,0";"49,0";"42,0";"16,5";"18,4";"15,9";"918,4";"919,2";"918,4";"2,2";"31,0";"6,1";"2683,00";"0,0"
"25/02/2022";"1700";"30,7";"31,3";"30,3";"45,0";"47,0";"41,0";"17,3";"18,0";"15,9";"917,5";"918,4";"917,5";"3,1";"22,0";"7,1";"3508,60";"0,0"
"25/02/2022";"1800";"28,3";"31,1";"28,3";"53,0";"55,0";"42,0";"17,6";"19,0";"15,7";"917,3";"917,6";"917,3";"2,8";"250,0";"6,7";"2255,90";"0,0"
"25/02/2022";"1900";"26,5";"28,4";"26,5";"62,0";"62,0";"53,0";"18,7";"18,7";"17,6";"916,7";"917,3";"916,3";"1,6";"213,0";"6,6";"484,40";"0,0"
"25/02/2022";"2000";"22,8";"26,5";"20,9";"69,0";"87,0";"62,0";"16,9";"19,3";"16,9";"917,0";"917,9";"916,7";"2,8";"237,0";"7,9";"34,70";"7,2"
"25/02/2022";"2100";"22,9";"23,2";"22,1";"80,0";"83,0";"69,0";"19,3";"19,8";"17,3";"916,6";"917,0";"916,5";"1,0";"149,0";"6,7";"179,80";"0,0"
"25/02/2022";"2200";"23,0";"24,1";"22,9";"80,0";"80,0";"71,0";"19,3";"19,4";"18,5";"917,4";"917,4";"916,3";"0,6";"225,0";"2,2";"88,10";"0,0"
"25/02/2022";"2300";"23,5";"24,2";"23,0";"73,0";"80,0";"71,0";"18,3";"19,5";"18,2";"918,5";"918,6";"917,4";"1,5";"24,0";"4,8";"0,60";"0,0"
