"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/02/2023";"1700";"26,8";"27,2";"25,3";"58,0";"66,0";"56,0";"17,9";"18,8";"17,0";"916,9";"917,8";"916,9";"1,3";"360,0";"5,5";"1815,20";"0,0"
"21/02/2023";"1800";"26,4";"27,2";"26,0";"57,0";"59,0";"52,0";"17,3";"17,8";"16,3";"916,3";"916,9";"916,3";"2,1";"255,0";"4,5";"1318,00";"0,0"
"21/02/2023";"1900";"25,3";"26,4";"25,3";"62,0";"62,0";"56,0";"17,4";"17,5";"16,7";"916,3";"916,3";"916,1";"2,2";"230,0";"5,6";"1106,50";"0,0"
"21/02/2023";"2000";"24,7";"25,4";"24,5";"64,0";"65,0";"61,0";"17,5";"17,8";"16,6";"916,0";"916,3";"915,7";"1,5";"171,0";"5,6";"718,00";"0,0"
"21/02/2023";"2100";"24,2";"24,9";"24,2";"65,0";"66,0";"63,0";"17,3";"17,9";"17,2";"916,5";"916,5";"916,0";"1,3";"169,0";"5,0";"562,60";"0,0"
"21/02/2023";"2200";"23,6";"24,2";"23,6";"67,0";"67,0";"65,0";"17,0";"17,4";"17,0";"917,0";"917,0";"916,5";"1,2";"157,0";"3,7";"65,70";"0,0"
"21/02/2023";"2300";"22,2";"23,6";"22,2";"72,0";"72,0";"66,0";"16,8";"17,0";"16,6";"917,5";"917,5";"917,0";"1,2";"172,0";"4,1";"";"0,0"
"22/02/2023";"0000";"22,4";"22,5";"22,2";"71,0";"72,0";"70,0";"16,8";"17,0";"16,7";"918,3";"918,3";"917,5";"1,9";"126,0";"3,7";"";"0,0"
"22/02/2023";"0100";"22,0";"22,4";"22,0";"71,0";"71,0";"69,0";"16,5";"16,8";"16,2";"919,0";"919,0";"918,3";"1,2";"108,0";"4,2";"";"0,0"
"22/02/2023";"0200";"21,9";"22,1";"21,9";"71,0";"71,0";"69,0";"16,5";"16,5";"16,0";"920,2";"920,2";"919,0";"1,6";"52,0";"5,1";"";"0,0"
"22/02/2023";"0300";"21,1";"21,9";"21,0";"82,0";"83,0";"71,0";"17,9";"18,0";"16,5";"920,3";"920,4";"920,2";"1,0";"357,0";"6,8";"";"0,0"
"22/02/2023";"0400";"19,9";"21,1";"19,9";"83,0";"83,0";"80,0";"16,8";"18,0";"16,8";"919,8";"920,4";"919,8";"2,1";"7,0";"6,2";"";"0,0"
"22/02/2023";"0500";"20,2";"20,2";"19,8";"82,0";"84,0";"82,0";"17,1";"17,2";"16,9";"919,0";"919,8";"919,0";"0,9";"31,0";"4,8";"";"0,0"
"22/02/2023";"0600";"19,7";"20,2";"19,6";"85,0";"86,0";"82,0";"17,1";"17,3";"17,0";"918,6";"919,0";"918,6";"0,3";"100,0";"3,4";"";"0,0"
"22/02/2023";"0700";"20,4";"20,4";"19,7";"76,0";"85,0";"76,0";"16,0";"17,2";"16,0";"918,2";"918,6";"918,1";"1,1";"82,0";"3,2";"";"0,0"
"22/02/2023";"0800";"20,2";"20,5";"20,1";"77,0";"77,0";"75,0";"16,0";"16,0";"15,9";"918,2";"918,3";"918,2";"1,4";"76,0";"2,8";"";"0,0"
"22/02/2023";"0900";"20,5";"20,6";"20,2";"77,0";"78,0";"74,0";"16,2";"16,2";"15,7";"918,4";"918,4";"918,1";"0,5";"114,0";"3,0";"";"0,0"
"22/02/2023";"1000";"20,7";"20,7";"20,1";"79,0";"80,0";"75,0";"17,0";"17,0";"16,1";"919,2";"919,2";"918,4";"0,9";"91,0";"3,7";"68,30";"0,0"
"22/02/2023";"1100";"22,8";"22,8";"20,7";"74,0";"79,0";"73,0";"17,9";"17,9";"16,9";"919,8";"919,8";"919,2";"3,1";"91,0";"6,7";"813,50";"0,0"
"22/02/2023";"1200";"24,8";"25,4";"22,7";"64,0";"74,0";"62,0";"17,4";"17,9";"17,2";"920,1";"920,1";"919,7";"2,8";"74,0";"6,3";"1898,70";"0,0"
"22/02/2023";"1300";"26,7";"27,2";"24,7";"57,0";"66,0";"57,0";"17,5";"18,6";"17,5";"920,6";"920,6";"920,1";"2,1";"72,0";"6,0";"2672,10";"0,0"
"22/02/2023";"1400";"28,1";"28,1";"26,2";"51,0";"62,0";"50,0";"16,8";"18,8";"16,4";"920,3";"920,6";"920,3";"2,3";"89,0";"5,4";"2453,30";"0,0"
"22/02/2023";"1500";"28,5";"29,2";"27,9";"51,0";"54,0";"45,0";"17,5";"18,5";"15,8";"919,8";"920,3";"919,8";"2,4";"343,0";"5,6";"3144,10";"0,0"
"22/02/2023";"1600";"29,2";"29,5";"28,4";"48,0";"53,0";"47,0";"16,9";"18,2";"16,4";"919,3";"919,9";"919,3";"2,1";"339,0";"6,1";"3203,50";"0,0"
"22/02/2023";"1700";"30,1";"30,6";"28,9";"42,0";"48,0";"37,0";"15,8";"17,2";"14,2";"918,2";"919,3";"918,2";"2,3";"321,0";"7,2";"2971,50";"0,0"
"22/02/2023";"1800";"27,4";"30,1";"27,1";"57,0";"59,0";"40,0";"18,1";"18,5";"14,8";"917,8";"918,2";"917,6";"1,2";"90,0";"7,7";"744,70";"0,0"
"22/02/2023";"1900";"22,5";"27,4";"22,0";"69,0";"74,0";"55,0";"16,4";"17,9";"16,3";"917,1";"918,3";"917,1";"1,0";"226,0";"10,7";"427,20";"0,0"
"22/02/2023";"2000";"24,0";"24,0";"22,5";"64,0";"71,0";"64,0";"16,8";"17,8";"15,5";"917,3";"917,4";"916,7";"0,5";"167,0";"2,9";"324,00";"0,0"
"22/02/2023";"2100";"24,9";"25,0";"23,7";"64,0";"70,0";"58,0";"17,5";"18,1";"16,1";"917,4";"917,4";"917,2";"1,6";"51,0";"3,5";"431,80";"0,0"
"22/02/2023";"2200";"23,8";"25,6";"23,8";"68,0";"68,0";"57,0";"17,5";"17,5";"16,2";"918,3";"918,3";"917,3";"2,4";"76,0";"7,5";"224,10";"0,0"
"22/02/2023";"2300";"23,2";"23,9";"23,2";"72,0";"74,0";"68,0";"17,9";"18,3";"17,5";"918,7";"918,7";"918,2";"1,7";"79,0";"7,5";"";"0,0"
"23/02/2023";"0000";"23,0";"23,2";"22,8";"73,0";"74,0";"72,0";"17,9";"18,0";"17,8";"919,2";"919,2";"918,7";"0,5";"29,0";"3,8";"";"0,0"
"23/02/2023";"0100";"23,1";"23,1";"22,8";"71,0";"74,0";"71,0";"17,5";"18,1";"17,5";"919,8";"919,8";"919,2";"1,6";"87,0";"3,4";"";"0,0"
"23/02/2023";"0200";"22,4";"23,1";"22,3";"76,0";"76,0";"70,0";"18,0";"18,1";"17,4";"920,3";"920,3";"919,8";"0,3";"87,0";"3,4";"";"0,0"
"23/02/2023";"0300";"22,6";"22,9";"22,3";"74,0";"78,0";"72,0";"17,7";"18,2";"17,5";"920,1";"920,4";"920,0";"0,3";"257,0";"1,4";"";"0,0"
"23/02/2023";"0400";"21,5";"22,6";"21,5";"82,0";"82,0";"74,0";"18,3";"18,3";"17,7";"920,3";"920,3";"920,1";"1,2";"278,0";"5,6";"";"0,0"
"23/02/2023";"0500";"21,4";"21,6";"21,4";"80,0";"82,0";"80,0";"17,7";"18,3";"17,7";"920,0";"920,3";"920,0";"1,4";"277,0";"3,1";"";"0,0"
"23/02/2023";"0600";"21,2";"21,4";"21,0";"81,0";"82,0";"80,0";"17,7";"17,8";"17,6";"919,4";"920,0";"919,4";"1,1";"283,0";"3,0";"";"0,0"
"23/02/2023";"0700";"21,8";"21,8";"21,1";"77,0";"81,0";"77,0";"17,6";"17,8";"17,6";"919,6";"919,7";"919,3";"1,8";"85,0";"3,0";"";"0,0"
"23/02/2023";"0800";"21,1";"21,8";"20,9";"84,0";"86,0";"77,0";"18,3";"18,5";"17,6";"919,7";"919,7";"919,5";"1,3";"112,0";"5,0";"";"0,0"
"23/02/2023";"0900";"20,8";"21,2";"20,7";"83,0";"84,0";"82,0";"17,8";"18,3";"17,7";"919,8";"919,8";"919,7";"2,4";"97,0";"5,3";"";"0,0"
"23/02/2023";"1000";"20,8";"20,9";"20,7";"81,0";"83,0";"80,0";"17,3";"17,8";"17,2";"919,8";"919,9";"919,7";"2,3";"85,0";"5,3";"41,00";"0,0"
"23/02/2023";"1100";"22,0";"22,0";"20,8";"74,0";"81,0";"74,0";"17,1";"17,4";"16,9";"919,8";"919,9";"919,7";"1,9";"76,0";"5,3";"397,00";"0,0"
"23/02/2023";"1200";"24,1";"24,9";"22,0";"62,0";"74,0";"61,0";"16,4";"17,7";"16,4";"920,2";"920,2";"919,8";"2,2";"78,0";"5,0";"1402,90";"0,0"
"23/02/2023";"1300";"26,8";"26,8";"23,8";"58,0";"65,0";"56,0";"17,8";"17,8";"16,2";"920,3";"920,5";"920,2";"1,7";"88,0";"3,9";"2115,00";"0,0"
"23/02/2023";"1400";"27,6";"27,6";"26,1";"53,0";"59,0";"52,0";"17,0";"18,0";"16,3";"920,2";"920,3";"920,2";"1,0";"332,0";"4,9";"3179,00";"0,0"
"23/02/2023";"1500";"29,0";"29,2";"27,2";"45,0";"55,0";"44,0";"15,7";"17,8";"15,5";"919,9";"920,2";"919,9";"1,7";"333,0";"3,9";"3588,90";"0,0"
"23/02/2023";"1600";"28,0";"29,0";"27,9";"54,0";"54,0";"45,0";"17,7";"17,9";"15,6";"919,2";"919,9";"919,2";"2,1";"325,0";"4,6";"1011,80";"0,0"
"23/02/2023";"1700";"27,5";"28,7";"26,4";"54,0";"60,0";"51,0";"17,3";"18,8";"17,0";"917,9";"919,2";"917,9";"1,8";"88,0";"5,7";"1137,80";"0,0"
"23/02/2023";"1800";"24,5";"27,6";"23,4";"61,0";"69,0";"52,0";"16,4";"18,0";"16,4";"917,6";"918,2";"917,4";"3,1";"149,0";"10,6";"1812,50";"0,0"
"23/02/2023";"1900";"21,7";"24,5";"21,3";"81,0";"84,0";"61,0";"18,3";"18,8";"16,3";"917,2";"918,3";"917,2";"2,0";"100,0";"6,7";"186,40";"3,6"
"23/02/2023";"2000";"22,8";"22,8";"21,6";"76,0";"83,0";"76,0";"18,4";"19,1";"17,9";"917,7";"917,7";"917,0";"1,3";"72,0";"4,2";"519,60";"0,0"
"23/02/2023";"2100";"24,5";"24,5";"22,8";"69,0";"78,0";"69,0";"18,4";"18,9";"17,7";"917,6";"917,7";"917,1";"2,0";"67,0";"4,8";"867,70";"0,0"
"23/02/2023";"2200";"22,3";"24,6";"22,3";"77,0";"78,0";"66,0";"18,1";"18,3";"17,0";"918,3";"918,4";"917,6";"1,7";"51,0";"5,1";"157,30";"0,0"
"23/02/2023";"2300";"21,5";"22,4";"21,5";"79,0";"79,0";"73,0";"17,7";"18,1";"17,1";"918,5";"918,6";"918,3";"1,7";"12,0";"7,3";"";"0,0"
"24/02/2023";"0000";"21,4";"21,5";"21,2";"81,0";"82,0";"79,0";"18,1";"18,1";"17,7";"919,3";"919,3";"918,4";"1,2";"334,0";"6,7";"";"0,0"
"24/02/2023";"0100";"21,6";"21,7";"21,3";"75,0";"81,0";"74,0";"17,0";"18,1";"16,9";"920,0";"920,0";"919,2";"1,2";"314,0";"4,0";"";"0,0"
"24/02/2023";"0200";"20,8";"21,7";"20,8";"84,0";"84,0";"75,0";"17,9";"17,9";"17,0";"920,6";"920,7";"920,0";"1,9";"239,0";"4,0";"";"0,0"
"24/02/2023";"0300";"20,3";"20,8";"20,3";"89,0";"89,0";"84,0";"18,3";"18,4";"17,9";"920,5";"920,7";"920,5";"0,2";"203,0";"4,0";"";"0,2"
"24/02/2023";"0400";"20,2";"20,3";"20,2";"91,0";"91,0";"89,0";"18,7";"18,8";"18,3";"919,6";"920,5";"919,6";"0,3";"239,0";"1,7";"";"0,2"
"24/02/2023";"0500";"20,2";"20,3";"20,1";"91,0";"91,0";"91,0";"18,6";"18,8";"18,6";"918,4";"919,6";"918,4";"0,0";"147,0";"1,2";"";"0,0"
"24/02/2023";"0600";"20,0";"20,2";"20,0";"91,0";"91,0";"91,0";"18,5";"18,7";"18,4";"917,2";"918,4";"917,2";"0,3";"100,0";"1,1";"";"0,0"
"24/02/2023";"0700";"19,6";"20,1";"19,6";"91,0";"91,0";"89,0";"18,1";"18,5";"17,9";"916,8";"917,2";"916,7";"0,0";"175,0";"1,9";"";"0,0"
"24/02/2023";"0800";"19,9";"19,9";"19,6";"89,0";"91,0";"89,0";"18,1";"18,3";"18,0";"917,0";"917,0";"916,8";"0,2";"87,0";"2,3";"";"0,0"
"24/02/2023";"0900";"19,8";"20,3";"19,8";"90,0";"90,0";"87,0";"18,0";"18,1";"17,9";"917,4";"917,4";"917,0";"1,4";"70,0";"3,9";"";"0,0"
"24/02/2023";"1000";"20,1";"20,1";"19,6";"90,0";"91,0";"90,0";"18,3";"18,4";"18,0";"917,8";"917,8";"917,4";"1,5";"81,0";"4,6";"64,30";"0,0"
"24/02/2023";"1100";"22,2";"22,2";"20,1";"76,0";"90,0";"76,0";"17,8";"18,3";"17,7";"918,2";"918,2";"917,8";"1,1";"55,0";"5,1";"549,20";"0,0"
"24/02/2023";"1200";"23,8";"24,1";"22,2";"68,0";"76,0";"67,0";"17,7";"18,3";"17,2";"918,9";"918,9";"918,1";"2,1";"71,0";"4,3";"1762,40";"0,0"
"24/02/2023";"1300";"24,8";"25,2";"23,6";"67,0";"72,0";"65,0";"18,3";"19,1";"17,5";"919,2";"919,3";"918,9";"1,6";"11,0";"4,3";"2426,10";"0,0"
"24/02/2023";"1400";"25,9";"26,0";"24,5";"61,0";"69,0";"61,0";"17,8";"18,7";"17,2";"918,8";"919,2";"918,8";"2,2";"341,0";"5,4";"3137,20";"0,0"
"24/02/2023";"1500";"27,4";"27,5";"25,5";"57,0";"65,0";"54,0";"17,9";"18,9";"16,6";"918,2";"918,8";"918,2";"1,8";"328,0";"5,4";"3067,30";"0,0"
"24/02/2023";"1600";"28,1";"29,1";"27,1";"48,0";"56,0";"46,0";"16,0";"17,9";"15,7";"917,2";"918,2";"917,2";"2,6";"319,0";"6,7";"3256,80";"0,0"
"24/02/2023";"1700";"27,2";"29,7";"27,2";"54,0";"56,0";"45,0";"17,0";"18,7";"15,5";"916,2";"917,2";"916,2";"2,5";"7,0";"6,7";"2050,10";"0,0"
"24/02/2023";"1800";"29,3";"29,4";"27,2";"47,0";"55,0";"47,0";"16,9";"18,4";"16,8";"915,2";"916,2";"915,2";"1,8";"2,0";"7,1";"2763,80";"0,0"
"24/02/2023";"1900";"28,2";"29,3";"27,6";"50,0";"54,0";"47,0";"16,8";"17,8";"16,8";"914,7";"915,2";"914,7";"1,2";"326,0";"5,8";"1228,90";"0,0"
"24/02/2023";"2000";"28,3";"28,3";"27,1";"54,0";"60,0";"50,0";"18,1";"18,6";"16,5";"914,4";"914,7";"914,4";"2,6";"268,0";"5,5";"791,10";"0,0"
"24/02/2023";"2100";"27,9";"29,1";"27,6";"53,0";"56,0";"50,0";"17,5";"18,3";"17,0";"914,7";"914,7";"914,4";"1,6";"12,0";"5,1";"1260,80";"0,0"
"24/02/2023";"2200";"22,8";"27,9";"22,6";"78,0";"79,0";"53,0";"18,8";"19,5";"17,2";"915,4";"915,4";"914,7";"2,0";"99,0";"6,5";"103,70";"6,0"
"24/02/2023";"2300";"22,7";"22,9";"22,5";"87,0";"88,0";"78,0";"20,4";"20,6";"18,9";"915,9";"915,9";"915,3";"0,0";"117,0";"3,5";"";"0,0"
"25/02/2023";"0000";"22,1";"23,0";"22,0";"82,0";"87,0";"77,0";"18,9";"20,4";"18,4";"916,5";"916,9";"915,9";"0,8";"159,0";"7,4";"";"0,0"
"25/02/2023";"0100";"21,8";"22,3";"21,8";"84,0";"84,0";"81,0";"18,9";"19,1";"18,8";"916,5";"916,5";"916,1";"0,1";"191,0";"2,9";"";"0,0"
"25/02/2023";"0200";"21,9";"22,0";"21,5";"86,0";"87,0";"84,0";"19,4";"19,5";"18,9";"916,9";"916,9";"916,5";"0,0";"322,0";"1,2";"";"0,0"
"25/02/2023";"0300";"21,7";"21,9";"21,7";"87,0";"87,0";"86,0";"19,4";"19,5";"19,2";"916,8";"917,2";"916,8";"0,0";"113,0";"1,1";"";"0,0"
"25/02/2023";"0400";"21,7";"22,2";"21,6";"84,0";"87,0";"83,0";"19,0";"19,4";"19,0";"916,1";"916,8";"916,1";"1,2";"66,0";"3,1";"";"0,0"
"25/02/2023";"0500";"21,7";"21,9";"21,6";"81,0";"85,0";"81,0";"18,3";"19,0";"18,3";"915,6";"916,1";"915,6";"0,5";"91,0";"3,5";"";"0,0"
"25/02/2023";"0600";"21,5";"21,9";"21,5";"82,0";"82,0";"80,0";"18,2";"18,5";"18,1";"915,3";"915,6";"915,2";"0,8";"71,0";"3,0";"";"0,0"
"25/02/2023";"0700";"21,7";"21,7";"21,2";"83,0";"85,0";"82,0";"18,6";"18,7";"18,3";"915,3";"915,3";"915,2";"1,9";"80,0";"3,4";"";"0,0"
"25/02/2023";"0800";"21,8";"21,8";"21,7";"81,0";"83,0";"81,0";"18,4";"18,7";"18,4";"915,8";"915,8";"915,3";"1,1";"83,0";"3,3";"";"0,0"
"25/02/2023";"0900";"21,4";"21,8";"21,2";"83,0";"84,0";"81,0";"18,4";"18,6";"18,3";"916,1";"916,1";"915,7";"0,2";"58,0";"2,6";"";"0,0"
"25/02/2023";"1000";"21,9";"21,9";"21,3";"81,0";"84,0";"81,0";"18,4";"18,6";"18,4";"916,5";"916,5";"916,1";"0,5";"50,0";"1,9";"40,90";"0,0"
"25/02/2023";"1100";"23,3";"23,4";"21,9";"76,0";"81,0";"75,0";"18,9";"19,3";"18,4";"917,5";"917,6";"916,5";"0,0";"9,0";"2,1";"516,30";"0,0"
"25/02/2023";"1200";"25,5";"25,5";"23,0";"69,0";"78,0";"69,0";"19,4";"19,5";"18,5";"917,9";"917,9";"917,5";"1,2";"39,0";"2,7";"1290,60";"0,0"
"25/02/2023";"1300";"26,8";"27,0";"25,5";"58,0";"70,0";"58,0";"17,9";"19,7";"17,9";"918,1";"918,1";"917,8";"2,2";"357,0";"5,0";"2338,80";"0,0"
"25/02/2023";"1400";"28,2";"28,5";"26,7";"57,0";"60,0";"56,0";"18,9";"19,5";"17,9";"917,6";"918,1";"917,6";"2,7";"347,0";"7,4";"3133,40";"0,0"
"25/02/2023";"1500";"27,2";"29,2";"27,2";"58,0";"60,0";"54,0";"18,4";"19,9";"17,9";"917,4";"917,7";"917,4";"2,9";"1,0";"8,3";"3071,80";"0,0"
"25/02/2023";"1600";"29,8";"29,9";"26,9";"51,0";"61,0";"51,0";"18,6";"19,4";"17,2";"916,7";"917,5";"916,7";"2,2";"10,0";"8,1";"2372,00";"0,0"
"25/02/2023";"1700";"29,9";"30,4";"28,8";"51,0";"54,0";"45,0";"18,7";"19,2";"16,6";"915,4";"916,7";"915,4";"3,2";"307,0";"8,6";"3743,80";"0,0"
"25/02/2023";"1800";"30,0";"30,6";"28,6";"52,0";"55,0";"49,0";"19,0";"19,4";"17,2";"914,9";"915,4";"914,9";"2,9";"268,0";"7,5";"2474,80";"0,0"
"25/02/2023";"1900";"26,0";"30,9";"25,9";"60,0";"60,0";"47,0";"17,7";"19,5";"17,4";"915,2";"915,2";"914,3";"1,6";"62,0";"5,8";"1454,20";"0,0"
"25/02/2023";"2000";"22,6";"26,3";"22,6";"79,0";"79,0";"60,0";"18,8";"18,9";"16,7";"915,9";"916,2";"915,2";"1,5";"101,0";"6,1";"36,50";"0,2"
"25/02/2023";"2100";"22,8";"23,0";"22,3";"82,0";"86,0";"79,0";"19,6";"20,0";"18,7";"915,9";"916,0";"915,8";"1,3";"274,0";"3,2";"23,90";"0,8"
"25/02/2023";"2200";"22,3";"22,8";"22,1";"78,0";"86,0";"78,0";"18,4";"19,9";"18,4";"916,3";"916,3";"915,8";"1,0";"282,0";"2,6";"11,80";"0,0"
"25/02/2023";"2300";"21,7";"22,4";"21,7";"81,0";"84,0";"77,0";"18,3";"19,2";"18,3";"916,5";"916,5";"916,3";"0,4";"185,0";"2,2";"";"0,0"
"26/02/2023";"0000";"21,8";"21,9";"21,7";"84,0";"85,0";"81,0";"19,0";"19,2";"18,3";"917,1";"917,3";"916,5";"0,8";"170,0";"2,0";"";"0,0"
"26/02/2023";"0100";"21,6";"22,0";"21,6";"86,0";"86,0";"80,0";"19,3";"19,3";"18,3";"918,0";"918,0";"917,1";"0,6";"162,0";"3,0";"";"0,0"
"26/02/2023";"0200";"22,0";"22,0";"21,5";"84,0";"87,0";"84,0";"19,1";"19,3";"19,1";"917,9";"918,2";"917,9";"0,6";"111,0";"2,1";"";"0,0"
"26/02/2023";"0300";"22,2";"22,4";"21,9";"79,0";"84,0";"79,0";"18,5";"19,1";"18,4";"917,5";"917,9";"917,4";"0,1";"115,0";"1,7";"";"0,0"
"26/02/2023";"0400";"21,8";"22,2";"21,7";"82,0";"83,0";"79,0";"18,6";"18,9";"18,4";"917,7";"917,7";"917,5";"0,6";"35,0";"1,9";"";"0,2"
"26/02/2023";"0500";"21,5";"21,8";"21,4";"82,0";"84,0";"82,0";"18,3";"18,7";"18,3";"917,1";"917,7";"917,1";"0,3";"72,0";"2,2";"";"0,0"
"26/02/2023";"0600";"21,5";"21,5";"21,3";"82,0";"84,0";"82,0";"18,3";"18,6";"18,2";"916,6";"917,2";"916,6";"0,8";"82,0";"2,2";"";"0,0"
"26/02/2023";"0700";"21,4";"21,5";"21,3";"80,0";"82,0";"80,0";"17,8";"18,3";"17,8";"916,6";"916,7";"916,6";"1,0";"95,0";"2,0";"";"0,0"
"26/02/2023";"0800";"21,8";"21,8";"21,3";"77,0";"80,0";"77,0";"17,5";"17,8";"17,5";"916,8";"916,8";"916,6";"1,6";"91,0";"4,4";"";"0,0"
"26/02/2023";"0900";"21,8";"21,9";"21,6";"78,0";"78,0";"77,0";"17,8";"17,9";"17,5";"917,3";"917,3";"916,7";"1,5";"62,0";"4,4";"";"0,0"
"26/02/2023";"1000";"21,9";"21,9";"21,7";"78,0";"79,0";"78,0";"18,0";"18,0";"17,9";"918,0";"918,0";"917,3";"0,5";"66,0";"3,6";"38,50";"0,0"
"26/02/2023";"1100";"23,5";"23,5";"21,9";"72,0";"78,0";"72,0";"18,2";"18,6";"17,9";"918,8";"918,8";"918,0";"0,4";"75,0";"2,7";"343,90";"0,0"
"26/02/2023";"1200";"25,7";"25,7";"23,5";"65,0";"75,0";"65,0";"18,7";"19,6";"18,2";"919,4";"919,4";"918,8";"0,3";"15,0";"2,2";"905,10";"0,0"
"26/02/2023";"1300";"28,5";"28,5";"25,7";"56,0";"66,0";"54,0";"18,9";"19,5";"18,0";"919,7";"919,7";"919,4";"2,3";"56,0";"4,8";"2401,30";"0,0"
"26/02/2023";"1400";"29,6";"29,8";"28,4";"50,0";"57,0";"50,0";"18,2";"19,5";"17,9";"919,4";"919,7";"919,4";"2,1";"24,0";"6,8";"2912,60";"0,0"
"26/02/2023";"1500";"29,9";"30,1";"28,5";"48,0";"55,0";"47,0";"17,6";"18,8";"17,4";"918,9";"919,5";"918,9";"3,0";"30,0";"7,7";"2970,30";"0,0"
"26/02/2023";"1600";"30,1";"30,6";"29,4";"42,0";"49,0";"41,0";"16,0";"17,9";"15,4";"918,6";"918,9";"918,6";"2,7";"43,0";"8,4";"3595,80";"0,0"
"26/02/2023";"1700";"30,7";"31,2";"29,9";"42,0";"45,0";"38,0";"16,2";"16,8";"15,2";"918,2";"918,6";"918,2";"2,6";"344,0";"7,6";"3357,30";"0,0"
"26/02/2023";"1800";"31,8";"32,0";"30,5";"39,0";"45,0";"38,0";"16,2";"17,4";"15,1";"917,4";"918,3";"917,4";"2,2";"26,0";"6,4";"3420,30";"0,0"
"26/02/2023";"1900";"31,7";"32,4";"31,2";"38,0";"43,0";"36,0";"15,6";"17,3";"15,1";"916,7";"917,4";"916,7";"2,4";"342,0";"6,5";"2880,70";"0,0"
"26/02/2023";"2000";"31,7";"32,1";"30,6";"39,0";"40,0";"35,0";"16,0";"16,2";"14,7";"916,4";"916,8";"916,3";"1,8";"318,0";"5,5";"1659,60";"0,0"
"26/02/2023";"2100";"30,2";"31,7";"30,2";"44,0";"45,0";"37,0";"16,5";"17,0";"15,0";"916,5";"916,5";"916,1";"2,1";"341,0";"5,5";"852,50";"0,0"
"26/02/2023";"2200";"29,3";"30,2";"29,3";"47,0";"47,0";"44,0";"16,8";"17,0";"16,5";"917,1";"917,1";"916,4";"0,9";"337,0";"4,4";"116,20";"0,0"
"26/02/2023";"2300";"25,6";"29,3";"25,6";"71,0";"71,0";"46,0";"19,8";"19,9";"16,6";"918,5";"918,5";"917,1";"2,6";"184,0";"6,2";"";"0,0"
"27/02/2023";"0000";"24,6";"25,6";"24,5";"68,0";"71,0";"68,0";"18,3";"19,9";"18,3";"918,5";"918,7";"918,5";"2,4";"148,0";"6,3";"";"0,0"
"27/02/2023";"0100";"24,0";"24,8";"24,0";"65,0";"71,0";"65,0";"17,1";"18,6";"17,1";"918,8";"918,8";"918,3";"2,1";"130,0";"6,2";"";"0,0"
"27/02/2023";"0200";"24,3";"24,4";"24,0";"64,0";"65,0";"63,0";"17,0";"17,1";"16,8";"918,4";"918,9";"918,4";"1,6";"101,0";"5,3";"";"0,0"
"27/02/2023";"0300";"23,1";"24,3";"23,1";"71,0";"71,0";"64,0";"17,6";"17,7";"17,0";"918,4";"918,6";"918,2";"1,4";"170,0";"5,0";"";"0,0"
"27/02/2023";"0400";"21,7";"23,1";"21,7";"78,0";"78,0";"71,0";"17,6";"18,1";"17,6";"918,5";"918,6";"918,3";"1,4";"184,0";"4,2";"";"0,0"
"27/02/2023";"0500";"22,5";"22,5";"21,1";"75,0";"81,0";"75,0";"17,8";"18,0";"17,5";"917,8";"918,5";"917,8";"1,4";"107,0";"4,1";"";"0,0"
"27/02/2023";"0600";"23,5";"23,6";"22,5";"69,0";"75,0";"68,0";"17,4";"17,8";"17,3";"917,6";"917,8";"917,5";"0,8";"131,0";"3,5";"";"0,0"
"27/02/2023";"0700";"22,5";"24,2";"22,5";"76,0";"76,0";"65,0";"18,0";"18,0";"17,2";"917,8";"917,8";"917,4";"0,9";"246,0";"3,5";"";"0,0"
"27/02/2023";"0800";"23,2";"23,4";"22,5";"70,0";"76,0";"69,0";"17,4";"18,1";"17,3";"918,0";"918,0";"917,8";"0,9";"93,0";"3,4";"";"0,0"
"27/02/2023";"0900";"23,0";"23,3";"22,9";"71,0";"71,0";"70,0";"17,5";"17,5";"17,3";"918,1";"918,1";"917,9";"1,0";"93,0";"2,8";"";"0,0"
"27/02/2023";"1000";"22,6";"23,1";"22,5";"75,0";"75,0";"71,0";"17,8";"17,8";"17,5";"918,9";"918,9";"918,1";"1,0";"167,0";"3,0";"27,70";"0,0"
"27/02/2023";"1100";"24,3";"24,3";"22,5";"70,0";"75,0";"69,0";"18,5";"18,5";"17,7";"919,5";"919,5";"918,8";"0,2";"175,0";"2,9";"341,50";"0,0"
"27/02/2023";"1200";"28,0";"28,1";"24,3";"55,0";"70,0";"55,0";"18,1";"19,0";"17,4";"920,0";"920,0";"919,5";"0,6";"84,0";"3,1";"1513,50";"0,0"
"27/02/2023";"1300";"29,4";"29,4";"27,6";"52,0";"55,0";"51,0";"18,4";"18,6";"17,1";"920,5";"920,5";"920,0";"1,5";"89,0";"4,9";"2452,40";"0,0"
