"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/08/2023";"0400";"24,9";"25,0";"24,5";"49,0";"52,0";"49,0";"13,5";"14,0";"13,5";"914,7";"915,0";"914,7";"0,9";"295,0";"2,6";"";"0,0"
"26/08/2023";"0500";"23,8";"24,9";"23,8";"54,0";"54,0";"49,0";"13,9";"14,0";"13,5";"914,2";"914,7";"914,2";"0,1";"311,0";"2,6";"";"0,0"
"26/08/2023";"0600";"23,2";"23,8";"23,2";"56,0";"56,0";"54,0";"13,9";"14,0";"13,8";"914,0";"914,2";"914,0";"0,2";"293,0";"1,3";"";"0,0"
"26/08/2023";"0700";"23,3";"23,6";"22,9";"55,0";"57,0";"54,0";"13,7";"14,0";"13,6";"913,8";"914,1";"913,7";"0,6";"304,0";"2,0";"";"0,0"
"26/08/2023";"0800";"23,8";"23,8";"23,2";"54,0";"55,0";"53,0";"13,9";"13,9";"13,7";"914,1";"914,1";"913,7";"0,9";"300,0";"2,3";"";"0,0"
"26/08/2023";"0900";"23,5";"23,8";"23,4";"55,0";"56,0";"54,0";"14,0";"14,1";"13,8";"914,4";"914,5";"914,1";"0,6";"270,0";"2,6";"";"0,0"
"26/08/2023";"1000";"23,6";"23,6";"23,4";"56,0";"56,0";"55,0";"14,2";"14,2";"14,0";"914,9";"914,9";"914,4";"0,8";"306,0";"2,4";"5,70";"0,0"
"26/08/2023";"1100";"23,8";"23,8";"23,5";"56,0";"57,0";"55,0";"14,5";"14,6";"14,2";"915,6";"915,6";"914,9";"1,3";"284,0";"3,0";"232,40";"0,0"
"26/08/2023";"1200";"24,5";"25,0";"23,8";"54,0";"56,0";"54,0";"14,6";"15,2";"14,5";"916,3";"916,3";"915,6";"2,1";"273,0";"4,2";"838,40";"0,0"
"26/08/2023";"1300";"25,5";"25,6";"24,5";"49,0";"54,0";"48,0";"14,1";"15,0";"13,7";"916,8";"916,9";"916,2";"2,1";"262,0";"5,5";"833,50";"0,0"
"26/08/2023";"1400";"26,6";"26,7";"25,5";"45,0";"49,0";"44,0";"13,9";"14,0";"13,4";"916,6";"916,9";"916,6";"1,6";"256,0";"4,7";"1722,70";"0,0"
"26/08/2023";"1500";"28,8";"29,3";"26,5";"40,0";"46,0";"40,0";"14,0";"14,7";"13,8";"916,0";"916,6";"916,0";"2,6";"238,0";"6,3";"2351,80";"0,0"
"26/08/2023";"1600";"29,3";"30,2";"28,3";"37,0";"42,0";"37,0";"13,0";"14,5";"13,0";"915,4";"916,1";"915,4";"3,6";"222,0";"7,8";"2337,30";"0,0"
"26/08/2023";"1700";"30,4";"30,6";"29,2";"34,0";"38,0";"34,0";"12,8";"13,9";"12,1";"914,4";"915,4";"914,4";"3,0";"252,0";"7,4";"2344,90";"0,0"
"26/08/2023";"1800";"30,3";"31,1";"29,6";"34,0";"36,0";"31,0";"12,9";"13,0";"11,2";"913,7";"914,4";"913,7";"3,0";"261,0";"7,2";"1982,00";"0,0"
"26/08/2023";"1900";"29,9";"30,6";"29,3";"35,0";"37,0";"33,0";"12,9";"13,3";"11,7";"913,6";"913,8";"913,5";"2,9";"229,0";"6,5";"865,70";"0,0"
"26/08/2023";"2000";"28,7";"30,0";"28,7";"38,0";"38,0";"35,0";"13,1";"13,2";"12,4";"913,5";"913,6";"913,4";"2,9";"236,0";"6,6";"375,80";"0,0"
"26/08/2023";"2100";"27,9";"29,2";"27,9";"39,0";"40,0";"38,0";"12,7";"13,5";"12,5";"913,8";"913,8";"913,5";"2,0";"227,0";"5,8";"361,30";"0,0"
"26/08/2023";"2200";"26,4";"27,9";"26,4";"47,0";"47,0";"39,0";"14,2";"14,2";"12,8";"914,3";"914,3";"913,8";"1,2";"160,0";"4,1";"8,40";"0,0"
"26/08/2023";"2300";"25,0";"26,4";"24,9";"52,0";"52,0";"47,0";"14,4";"14,6";"14,2";"914,9";"914,9";"914,3";"0,1";"193,0";"3,1";"";"0,0"
"27/08/2023";"0000";"22,7";"25,2";"22,7";"65,0";"65,0";"51,0";"15,8";"16,0";"14,3";"915,9";"915,9";"914,9";"2,0";"198,0";"6,6";"";"0,0"
"27/08/2023";"0100";"20,4";"22,7";"20,4";"84,0";"84,0";"65,0";"17,6";"17,7";"16,0";"917,1";"917,2";"915,9";"2,4";"215,0";"6,6";"";"1,0"
"27/08/2023";"0200";"20,0";"20,4";"19,9";"83,0";"86,0";"82,0";"17,1";"17,5";"17,0";"917,0";"917,2";"916,8";"1,8";"187,0";"6,1";"";"0,2"
"27/08/2023";"0300";"21,1";"21,3";"20,0";"74,0";"83,0";"73,0";"16,3";"17,3";"16,2";"916,6";"917,0";"916,4";"0,9";"106,0";"4,1";"";"0,0"
"27/08/2023";"0400";"21,9";"21,9";"21,1";"66,0";"74,0";"66,0";"15,3";"16,4";"15,3";"916,3";"916,6";"916,1";"1,6";"121,0";"3,9";"";"0,0"
"27/08/2023";"0500";"20,8";"21,9";"20,7";"73,0";"74,0";"66,0";"15,8";"16,0";"15,3";"915,9";"916,4";"915,9";"1,4";"147,0";"2,9";"";"0,0"
"27/08/2023";"0600";"20,9";"21,0";"20,7";"74,0";"74,0";"71,0";"16,0";"16,0";"15,6";"915,9";"916,2";"915,8";"0,3";"188,0";"2,9";"";"0,0"
"27/08/2023";"0700";"19,6";"20,9";"19,6";"84,0";"85,0";"74,0";"16,9";"17,0";"16,0";"916,4";"916,4";"915,9";"0,9";"208,0";"4,2";"";"0,2"
"27/08/2023";"0800";"19,1";"19,9";"19,1";"87,0";"87,0";"83,0";"16,8";"17,2";"16,5";"916,4";"916,5";"916,4";"0,8";"185,0";"4,2";"";"0,2"
"27/08/2023";"0900";"18,2";"19,1";"18,2";"89,0";"89,0";"87,0";"16,4";"16,9";"16,3";"917,1";"917,1";"916,4";"0,5";"200,0";"3,4";"";"0,0"
"27/08/2023";"1000";"18,3";"18,3";"18,0";"89,0";"89,0";"89,0";"16,4";"16,5";"16,1";"917,2";"917,4";"917,1";"0,8";"123,0";"2,7";"0,30";"0,4"
"27/08/2023";"1100";"19,6";"19,6";"18,3";"82,0";"89,0";"82,0";"16,4";"16,5";"16,2";"917,7";"917,7";"917,2";"0,5";"153,0";"2,9";"189,10";"0,0"
"27/08/2023";"1200";"20,7";"21,0";"19,6";"76,0";"82,0";"76,0";"16,4";"16,9";"16,2";"918,3";"918,3";"917,7";"2,1";"95,0";"5,7";"949,90";"0,0"
"27/08/2023";"1300";"22,3";"22,4";"20,6";"71,0";"77,0";"69,0";"16,7";"16,9";"16,3";"918,6";"918,6";"918,3";"1,1";"91,0";"5,7";"1239,80";"0,0"
"27/08/2023";"1400";"24,5";"25,3";"22,3";"58,0";"71,0";"58,0";"15,8";"17,3";"15,8";"918,5";"918,9";"918,5";"1,1";"34,0";"3,0";"2337,30";"0,0"
"27/08/2023";"1500";"26,6";"27,7";"24,4";"53,0";"61,0";"50,0";"16,2";"17,0";"15,4";"918,1";"918,5";"918,1";"1,0";"97,0";"3,3";"2805,60";"0,2"
"27/08/2023";"1600";"27,8";"28,4";"26,2";"48,0";"54,0";"45,0";"15,9";"16,7";"15,3";"917,0";"918,1";"917,0";"2,1";"336,0";"7,3";"2652,20";"0,0"
"27/08/2023";"1700";"29,0";"29,2";"27,5";"45,0";"48,0";"44,0";"15,7";"16,2";"15,2";"916,0";"917,0";"916,0";"2,1";"337,0";"5,6";"2740,30";"0,0"
"27/08/2023";"1800";"28,3";"29,9";"28,3";"44,0";"45,0";"40,0";"15,0";"16,1";"14,6";"915,5";"916,0";"915,4";"2,6";"291,0";"7,6";"1892,60";"0,0"
"27/08/2023";"1900";"20,9";"29,6";"20,9";"80,0";"80,0";"43,0";"17,3";"18,2";"15,0";"916,5";"916,6";"914,8";"4,7";"255,0";"12,4";"773,70";"6,8"
"27/08/2023";"2000";"23,0";"23,0";"18,4";"93,0";"93,0";"80,0";"21,8";"21,8";"16,6";"916,0";"917,3";"915,9";"0,8";"210,0";"15,2";"351,60";"23,2"
"27/08/2023";"2100";"23,3";"23,9";"23,0";"78,0";"93,0";"77,0";"19,3";"21,9";"19,3";"916,3";"916,3";"916,0";"1,6";"199,0";"5,6";"403,30";"0,0"
"27/08/2023";"2200";"21,4";"23,3";"21,4";"73,0";"78,0";"71,0";"16,3";"18,9";"16,2";"917,0";"917,0";"916,3";"1,5";"167,0";"6,3";"12,90";"0,0"
"27/08/2023";"2300";"19,2";"21,4";"19,2";"77,0";"78,0";"71,0";"15,2";"16,1";"15,2";"917,9";"917,9";"917,0";"2,2";"180,0";"7,2";"";"0,0"
"28/08/2023";"0000";"18,2";"19,2";"18,2";"80,0";"80,0";"77,0";"14,6";"15,3";"14,6";"918,6";"918,6";"917,9";"1,9";"164,0";"7,1";"";"0,0"
"28/08/2023";"0100";"17,7";"18,1";"17,6";"84,0";"84,0";"80,0";"14,9";"14,9";"14,6";"918,9";"919,0";"918,5";"1,3";"167,0";"5,5";"";"0,0"
"28/08/2023";"0200";"17,4";"17,7";"17,4";"86,0";"86,0";"84,0";"15,1";"15,2";"14,9";"919,2";"919,3";"918,9";"2,1";"202,0";"5,3";"";"0,0"
"28/08/2023";"0300";"17,4";"17,5";"17,3";"86,0";"87,0";"86,0";"15,1";"15,2";"15,0";"919,1";"919,3";"919,0";"1,5";"201,0";"5,0";"";"0,0"
"28/08/2023";"0400";"17,4";"17,5";"17,3";"86,0";"87,0";"86,0";"15,1";"15,2";"15,0";"918,7";"919,1";"918,7";"0,9";"193,0";"3,3";"";"0,0"
"28/08/2023";"0500";"17,6";"17,7";"17,3";"85,0";"87,0";"85,0";"15,1";"15,2";"15,0";"918,5";"918,7";"918,4";"0,2";"172,0";"2,4";"";"0,0"
"28/08/2023";"0600";"17,9";"18,0";"17,6";"82,0";"85,0";"82,0";"14,9";"15,1";"14,8";"918,0";"918,5";"918,0";"0,3";"133,0";"1,7";"";"0,0"
"28/08/2023";"0700";"18,3";"18,4";"17,9";"80,0";"83,0";"80,0";"14,9";"15,1";"14,7";"917,4";"918,0";"917,2";"0,6";"114,0";"3,4";"";"0,0"
"28/08/2023";"0800";"18,3";"18,5";"18,3";"81,0";"81,0";"80,0";"15,0";"15,1";"14,9";"917,5";"917,9";"917,4";"0,7";"57,0";"3,4";"";"0,0"
"28/08/2023";"0900";"17,7";"18,3";"17,7";"85,0";"85,0";"81,0";"15,2";"15,3";"14,9";"917,7";"917,8";"917,5";"1,7";"82,0";"4,1";"";"0,0"
"28/08/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"1100";"20,0";"20,0";"18,1";"81,0";"86,0";"81,0";"16,7";"16,7";"15,7";"918,9";"918,9";"918,1";"0,4";"51,0";"3,0";"369,30";"0,0"
"28/08/2023";"1200";"20,4";"20,7";"19,6";"80,0";"82,0";"78,0";"16,7";"17,0";"16,3";"920,1";"920,1";"918,9";"1,4";"351,0";"4,6";"1067,60";"0,0"
"28/08/2023";"1300";"18,7";"20,5";"18,3";"84,0";"85,0";"78,0";"15,9";"16,8";"15,5";"920,7";"920,8";"920,1";"1,6";"218,0";"4,9";"366,50";"0,0"
"28/08/2023";"1400";"20,5";"20,8";"18,4";"76,0";"84,0";"75,0";"16,1";"16,7";"15,5";"920,5";"920,8";"920,5";"1,5";"200,0";"4,1";"1623,30";"0,0"
"28/08/2023";"1500";"23,7";"23,8";"20,5";"64,0";"77,0";"63,0";"16,4";"17,0";"15,9";"919,7";"920,5";"919,7";"0,7";"283,0";"3,5";"2904,20";"0,0"
"28/08/2023";"1600";"25,3";"25,4";"23,5";"54,0";"64,0";"53,0";"15,4";"16,7";"15,1";"918,8";"919,7";"918,8";"1,3";"252,0";"4,1";"3048,80";"0,0"
"28/08/2023";"1700";"26,0";"26,8";"25,0";"50,0";"55,0";"48,0";"14,7";"16,0";"14,1";"918,0";"918,8";"918,0";"0,8";"16,0";"4,2";"2304,70";"0,0"
"28/08/2023";"1800";"26,4";"27,4";"25,9";"50,0";"51,0";"47,0";"15,1";"15,6";"14,5";"917,2";"918,0";"917,2";"1,8";"189,0";"4,9";"2186,20";"0,0"
"28/08/2023";"1900";"26,7";"28,0";"26,2";"46,0";"50,0";"42,0";"14,0";"15,1";"13,5";"917,1";"917,2";"916,9";"2,4";"234,0";"5,4";"1664,40";"0,0"
"28/08/2023";"2000";"26,3";"27,5";"26,0";"47,0";"49,0";"44,0";"14,0";"14,7";"13,7";"917,2";"917,2";"917,1";"2,3";"220,0";"6,2";"926,90";"0,0"
"28/08/2023";"2100";"25,2";"26,4";"25,2";"50,0";"51,0";"46,0";"14,1";"14,8";"13,9";"917,5";"917,5";"917,2";"1,8";"220,0";"5,6";"431,70";"0,0"
"28/08/2023";"2200";"23,6";"25,1";"23,6";"58,0";"58,0";"50,0";"14,8";"14,8";"13,9";"918,0";"918,0";"917,5";"0,5";"180,0";"4,0";"12,70";"0,0"
"28/08/2023";"2300";"22,6";"23,6";"22,6";"62,0";"62,0";"58,0";"14,9";"14,9";"14,7";"918,5";"918,5";"918,0";"0,5";"192,0";"2,6";"";"0,0"
"29/08/2023";"0000";"21,7";"22,6";"21,7";"66,0";"67,0";"62,0";"15,2";"15,2";"15,0";"918,9";"918,9";"918,5";"1,8";"147,0";"4,0";"";"0,0"
"29/08/2023";"0100";"21,6";"21,7";"21,3";"67,0";"69,0";"66,0";"15,3";"15,3";"15,1";"918,9";"919,1";"918,9";"1,3";"138,0";"4,0";"";"0,0"
"29/08/2023";"0200";"21,5";"22,0";"21,5";"68,0";"68,0";"65,0";"15,3";"15,3";"15,1";"919,1";"919,1";"918,9";"1,2";"91,0";"3,6";"";"0,0"
"29/08/2023";"0300";"20,8";"21,4";"20,8";"71,0";"71,0";"68,0";"15,4";"15,5";"15,3";"919,2";"919,2";"919,1";"1,4";"93,0";"3,5";"";"0,0"
"29/08/2023";"0400";"21,0";"21,0";"20,8";"71,0";"71,0";"70,0";"15,4";"15,5";"15,3";"919,0";"919,2";"919,0";"1,9";"89,0";"5,1";"";"0,0"
"29/08/2023";"0500";"20,6";"21,1";"20,6";"74,0";"74,0";"70,0";"15,9";"15,9";"15,4";"918,8";"919,0";"918,8";"2,8";"79,0";"5,3";"";"0,0"
"29/08/2023";"0600";"20,2";"20,6";"20,2";"78,0";"78,0";"74,0";"16,2";"16,2";"15,9";"918,6";"918,8";"918,6";"2,3";"90,0";"5,4";"";"0,0"
"29/08/2023";"0700";"19,9";"20,2";"19,9";"80,0";"80,0";"78,0";"16,4";"16,4";"16,2";"918,7";"918,8";"918,5";"2,0";"81,0";"4,7";"";"0,0"
"29/08/2023";"0800";"19,4";"19,9";"19,4";"83,0";"83,0";"80,0";"16,5";"16,6";"16,4";"918,6";"919,0";"918,6";"2,5";"83,0";"5,6";"";"0,0"
"29/08/2023";"0900";"19,2";"19,4";"19,1";"85,0";"85,0";"83,0";"16,6";"16,7";"16,5";"919,1";"919,3";"918,6";"3,0";"68,0";"7,2";"";"0,0"
"29/08/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"1100";"20,0";"20,0";"18,9";"81,0";"85,0";"81,0";"16,7";"16,7";"16,2";"920,5";"920,6";"919,8";"1,4";"53,0";"6,1";"245,60";"0,0"
"29/08/2023";"1200";"22,2";"22,2";"19,9";"71,0";"81,0";"71,0";"16,7";"16,8";"16,2";"920,9";"920,9";"920,2";"2,0";"53,0";"7,1";"1189,60";"0,0"
"29/08/2023";"1300";"24,1";"24,6";"21,9";"64,0";"71,0";"63,0";"16,8";"17,4";"16,3";"920,8";"921,1";"920,8";"2,5";"27,0";"7,1";"1809,70";"0,0"
"29/08/2023";"1400";"26,1";"26,1";"23,9";"60,0";"65,0";"59,0";"17,7";"17,7";"16,8";"920,6";"921,1";"920,6";"1,6";"18,0";"7,9";"2044,50";"0,0"
"29/08/2023";"1500";"27,7";"27,9";"26,1";"51,0";"60,0";"50,0";"16,7";"17,8";"16,3";"919,9";"920,6";"919,7";"2,7";"3,0";"7,2";"2642,00";"0,0"
"29/08/2023";"1600";"26,0";"28,1";"26,0";"61,0";"61,0";"50,0";"17,8";"17,8";"15,7";"919,7";"919,9";"918,9";"1,7";"326,0";"6,2";"1419,40";"0,0"
"29/08/2023";"1700";"20,9";"26,0";"18,6";"75,0";"89,0";"61,0";"16,2";"18,2";"15,8";"918,7";"920,9";"918,7";"1,7";"330,0";"8,7";"342,80";"19,4"
"29/08/2023";"1800";"24,2";"24,3";"20,5";"63,0";"81,0";"63,0";"16,7";"18,3";"16,3";"917,3";"918,7";"917,3";"0,6";"333,0";"6,9";"1657,80";"0,2"
"29/08/2023";"1900";"26,3";"26,3";"23,8";"55,0";"66,0";"54,0";"16,5";"17,4";"15,7";"917,3";"917,3";"917,2";"1,5";"248,0";"5,7";"1903,60";"0,2"
"29/08/2023";"2000";"23,5";"27,0";"23,5";"70,0";"70,0";"52,0";"17,8";"17,8";"16,2";"918,0";"918,0";"917,3";"2,7";"166,0";"10,2";"918,50";"0,0"
"29/08/2023";"2100";"22,7";"23,7";"22,7";"76,0";"77,0";"70,0";"18,3";"18,5";"17,8";"918,3";"918,3";"918,0";"2,6";"149,0";"6,9";"447,00";"0,0"
"29/08/2023";"2200";"21,9";"22,7";"21,9";"79,0";"79,0";"76,0";"18,0";"18,3";"17,9";"918,7";"918,7";"918,3";"1,8";"136,0";"6,2";"12,10";"0,0"
"29/08/2023";"2300";"20,8";"21,9";"20,8";"83,0";"83,0";"78,0";"17,7";"18,0";"17,7";"919,1";"919,1";"918,7";"2,1";"130,0";"7,5";"";"0,0"
"30/08/2023";"0000";"20,0";"20,8";"20,0";"81,0";"83,0";"81,0";"16,7";"17,7";"16,7";"919,6";"919,6";"919,0";"2,2";"117,0";"6,0";"";"0,0"
"30/08/2023";"0100";"20,0";"20,2";"20,0";"81,0";"81,0";"80,0";"16,6";"16,8";"16,6";"919,5";"919,7";"919,4";"1,8";"99,0";"5,1";"";"0,0"
"30/08/2023";"0200";"19,6";"20,0";"19,6";"82,0";"82,0";"80,0";"16,4";"16,6";"16,2";"919,6";"919,6";"919,2";"1,9";"92,0";"5,2";"";"0,0"
"30/08/2023";"0300";"19,6";"19,7";"19,5";"79,0";"82,0";"79,0";"15,9";"16,4";"15,9";"919,5";"919,6";"919,5";"1,2";"86,0";"3,7";"";"0,0"
"30/08/2023";"0400";"19,3";"19,7";"19,3";"81,0";"82,0";"79,0";"16,1";"16,1";"15,9";"918,7";"919,6";"918,7";"2,3";"71,0";"4,9";"";"0,0"
"30/08/2023";"0500";"18,8";"19,3";"18,8";"85,0";"85,0";"81,0";"16,2";"16,3";"16,0";"918,5";"918,8";"918,5";"1,0";"59,0";"4,3";"";"0,0"
"30/08/2023";"0600";"19,2";"19,2";"18,7";"82,0";"85,0";"82,0";"16,0";"16,2";"16,0";"918,2";"918,5";"918,2";"1,1";"33,0";"3,8";"";"0,0"
"30/08/2023";"0700";"19,0";"19,2";"18,9";"83,0";"83,0";"81,0";"16,0";"16,0";"15,8";"917,8";"918,2";"917,8";"1,2";"44,0";"4,8";"";"0,0"
"30/08/2023";"0800";"19,4";"19,4";"19,0";"83,0";"83,0";"83,0";"16,3";"16,3";"16,0";"917,8";"917,9";"917,8";"1,3";"61,0";"4,8";"";"0,0"
"30/08/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"1100";"21,0";"21,0";"19,0";"77,0";"84,0";"77,0";"16,9";"16,9";"16,1";"918,7";"918,7";"918,2";"1,2";"60,0";"4,5";"415,40";"0,0"
"30/08/2023";"1200";"22,6";"22,6";"21,0";"68,0";"77,0";"68,0";"16,3";"16,9";"16,0";"919,5";"919,5";"918,7";"1,9";"17,0";"7,1";"1247,90";"0,0"
"30/08/2023";"1300";"24,1";"24,6";"22,3";"60,0";"69,0";"60,0";"16,0";"16,9";"16,0";"919,7";"919,7";"919,5";"2,9";"352,0";"6,8";"1961,70";"0,0"
"30/08/2023";"1400";"26,3";"26,4";"24,0";"53,0";"61,0";"53,0";"16,1";"16,8";"15,8";"919,5";"919,7";"919,4";"1,9";"351,0";"6,1";"2598,30";"0,0"
"30/08/2023";"1500";"27,8";"28,6";"25,9";"45,0";"55,0";"41,0";"14,8";"16,9";"14,2";"918,7";"919,5";"918,7";"2,0";"343,0";"5,2";"2998,20";"0,0"
"30/08/2023";"1600";"29,3";"29,3";"27,8";"40,0";"45,0";"39,0";"14,3";"15,2";"13,5";"918,0";"918,7";"918,0";"2,3";"308,0";"6,3";"3163,10";"0,0"
"30/08/2023";"1700";"29,6";"30,4";"28,9";"39,0";"41,0";"37,0";"14,1";"14,8";"13,4";"916,9";"918,0";"916,9";"2,0";"314,0";"6,7";"2948,40";"0,0"
"30/08/2023";"1800";"26,3";"29,7";"26,2";"48,0";"48,0";"39,0";"14,4";"14,7";"13,8";"916,1";"916,9";"916,1";"3,5";"294,0";"8,0";"829,70";"0,0"
"30/08/2023";"1900";"27,0";"27,1";"25,4";"44,0";"50,0";"44,0";"13,6";"14,4";"12,9";"915,4";"916,1";"915,4";"1,3";"325,0";"8,2";"1019,80";"0,0"
"30/08/2023";"2000";"29,0";"29,3";"27,0";"40,0";"44,0";"38,0";"14,1";"14,1";"12,9";"915,0";"915,4";"914,9";"1,1";"254,0";"4,3";"1346,10";"0,0"
"30/08/2023";"2100";"27,7";"29,2";"27,7";"44,0";"44,0";"38,0";"14,2";"14,4";"13,3";"915,4";"915,5";"915,0";"0,8";"245,0";"2,9";"382,20";"0,0"
"30/08/2023";"2200";"26,3";"27,7";"26,3";"49,0";"50,0";"43,0";"14,9";"15,1";"14,0";"915,9";"915,9";"915,3";"0,0";"230,0";"2,1";"4,90";"0,0"
"30/08/2023";"2300";"25,8";"26,5";"25,6";"54,0";"55,0";"49,0";"15,7";"16,0";"14,9";"917,1";"917,1";"915,9";"1,5";"257,0";"4,3";"";"0,0"
"31/08/2023";"0000";"23,5";"25,8";"23,3";"67,0";"68,0";"54,0";"16,9";"17,0";"15,8";"917,7";"917,7";"917,1";"0,0";"64,0";"5,4";"";"0,0"
"31/08/2023";"0100";"23,4";"23,8";"23,4";"68,0";"68,0";"66,0";"17,2";"17,2";"16,9";"918,3";"918,3";"917,7";"0,1";"140,0";"1,4";"";"0,0"
"31/08/2023";"0200";"23,8";"23,8";"23,3";"63,0";"68,0";"63,0";"16,2";"17,2";"16,2";"918,2";"918,5";"918,2";"1,1";"126,0";"2,2";"";"0,0"
"31/08/2023";"0300";"22,8";"23,9";"22,8";"64,0";"64,0";"59,0";"15,6";"16,2";"15,2";"918,8";"918,8";"918,2";"0,4";"81,0";"2,8";"";"0,0"
"31/08/2023";"0400";"21,9";"22,8";"21,9";"69,0";"69,0";"64,0";"16,0";"16,1";"15,6";"918,5";"918,8";"918,4";"0,2";"69,0";"1,4";"";"0,0"
"31/08/2023";"0500";"22,0";"22,0";"21,5";"68,0";"70,0";"68,0";"15,9";"16,2";"15,8";"918,2";"918,6";"918,2";"1,1";"73,0";"2,1";"";"0,0"
"31/08/2023";"0600";"21,9";"22,0";"21,8";"69,0";"69,0";"68,0";"15,9";"16,0";"15,8";"917,8";"918,2";"917,8";"0,8";"49,0";"2,6";"";"0,0"
"31/08/2023";"0700";"21,4";"22,0";"21,4";"71,0";"71,0";"68,0";"15,9";"16,0";"15,7";"917,5";"917,8";"917,5";"0,3";"26,0";"2,2";"";"0,0"
"31/08/2023";"0800";"20,8";"21,4";"20,8";"73,0";"73,0";"71,0";"15,8";"15,9";"15,7";"917,9";"918,0";"917,5";"0,2";"31,0";"1,5";"";"0,0"
"31/08/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"1100";"22,7";"22,7";"20,5";"69,0";"75,0";"69,0";"16,7";"16,8";"15,8";"919,3";"919,3";"918,6";"0,7";"95,0";"2,5";"394,80";"0,0"
"31/08/2023";"1200";"25,7";"25,7";"22,7";"55,0";"69,0";"55,0";"15,8";"16,9";"15,5";"920,0";"920,0";"919,3";"1,1";"6,0";"2,5";"1229,40";"0,0"
"31/08/2023";"1300";"27,6";"27,6";"25,6";"48,0";"55,0";"48,0";"15,5";"16,1";"15,3";"920,4";"920,4";"920,0";"1,9";"19,0";"3,7";"1962,70";"0,0"
"31/08/2023";"1400";"27,8";"28,6";"27,3";"50,0";"50,0";"45,0";"16,3";"16,4";"15,1";"920,4";"920,6";"920,4";"1,9";"301,0";"5,0";"2480,70";"0,0"
"31/08/2023";"1500";"29,3";"29,5";"27,8";"43,0";"50,0";"42,0";"15,5";"16,7";"15,1";"919,6";"920,4";"919,6";"2,5";"291,0";"5,2";"2964,10";"0,0"
"31/08/2023";"1600";"30,0";"30,7";"29,0";"38,0";"44,0";"36,0";"14,3";"15,8";"13,7";"918,5";"919,6";"918,5";"2,0";"310,0";"5,2";"2907,10";"0,0"
"31/08/2023";"1700";"27,3";"30,8";"27,0";"51,0";"52,0";"33,0";"16,2";"16,9";"12,8";"917,7";"918,5";"917,7";"2,5";"204,0";"7,1";"800,40";"0,0"
"31/08/2023";"1800";"27,7";"27,7";"25,6";"51,0";"67,0";"50,0";"16,7";"19,7";"16,1";"916,9";"917,7";"916,9";"1,2";"216,0";"7,2";"1307,50";"0,0"
"31/08/2023";"1900";"25,9";"29,2";"25,7";"63,0";"64,0";"37,0";"18,4";"18,4";"12,5";"917,0";"917,1";"916,9";"1,4";"46,0";"5,8";"1005,00";"0,2"
"31/08/2023";"2000";"20,0";"25,9";"20,0";"71,0";"71,0";"56,0";"14,6";"18,4";"13,8";"919,5";"919,5";"916,9";"8,2";"268,0";"16,7";"113,10";"0,0"
"31/08/2023";"2100";"18,0";"20,0";"17,2";"90,0";"91,0";"71,0";"16,3";"16,3";"14,7";"920,3";"920,3";"919,4";"3,1";"201,0";"16,7";"0,80";"8,8"
"31/08/2023";"2200";"19,0";"19,0";"17,6";"83,0";"90,0";"83,0";"15,9";"16,2";"15,6";"918,7";"920,4";"918,7";"1,8";"92,0";"7,8";"";"4,0"
"31/08/2023";"2300";"19,6";"19,9";"18,8";"75,0";"84,0";"75,0";"15,1";"16,2";"15,1";"918,8";"919,0";"918,5";"1,2";"120,0";"4,6";"";"0,0"
"01/09/2023";"0000";"19,7";"20,0";"19,2";"72,0";"77,0";"69,0";"14,4";"15,2";"14,2";"918,6";"918,8";"918,4";"1,1";"90,0";"4,2";"";"0,0"
"01/09/2023";"0100";"19,2";"19,8";"19,0";"75,0";"76,0";"70,0";"14,6";"14,8";"14,1";"918,9";"919,1";"918,6";"0,2";"95,0";"3,3";"";"0,2"
"01/09/2023";"0200";"19,5";"20,1";"19,2";"72,0";"75,0";"67,0";"14,3";"14,8";"13,8";"919,3";"919,5";"918,8";"0,4";"121,0";"2,4";"";"0,0"
"01/09/2023";"0300";"19,1";"19,5";"19,1";"74,0";"75,0";"71,0";"14,2";"14,7";"14,1";"919,4";"919,6";"919,3";"0,2";"100,0";"1,8";"";"0,0"
"01/09/2023";"0400";"19,1";"19,2";"18,5";"73,0";"80,0";"73,0";"14,2";"15,1";"14,2";"919,2";"919,6";"919,2";"0,7";"94,0";"2,1";"";"0,0"
